ID,NAME
161,Bbq Pizza
162,Bedmi Poori
163,Beef Biryani
164,Beef Curry
165,Beef Fry
166,Beef Roll
167,Beetroot
168,Beetroot Aloo Paratha
169,Beetroot Dosa
170,Beetroot Juice
171,Beetroot Lassi
172,Bejo Soup
173,Belgian Doughnut
174,Belgium Chocolate Truffle
175,Belgium Pastry
176,Bell Pepper Pizza
177,Berliner
178,Berry Cake
179,Besan Barfi
180,Besan Chilla
181,Besan Laddu
182,Besan Ladoo
183,Bhagara Rice
184,Bhaji Pav
185,Bhalla Papri Chat
186,Bhatura
187,Bhature
188,Bhel
189,Bhel Puri
190,Bhindi
191,Bircher Muesli
192,Birdy's Chicken Jungli Sandwich
193,Biriyani Zone Special Chicken Curry
194,Biryani
195,Biscoff Cheese Pastry
196,Bisi Bele Bath
197,Black Chana Chaat
198,Black Channa
199,Black Channa Sundal
200,Black Channa Vada
201,Black Coffee
202,Black Currant Kulfi
203,Black Currant Lassi
204,Black Currant Milkshake
205,Black Forest Cake
206,Black Forest Pastry
207,Black Mojito
208,Black Olive Salad
209,Black Tea
210,Blackcurrant Lassi
211,Blackcurrant Milkshake
212,Blackcurrant Mojito
213,Blackcurrant Smoothie
214,Blueberry Cheese Cake
215,Blueberry Doughnut
216,Blueberry Ice Tea
217,Blueberry Milkshake
218,Blueberry Mojito
219,Blueberry Pastry
220,Blueberry Smoothie
221,Blueberry Waffle
222,Boiled Banana
223,Boiled Cassava
224,Boiled Egg
225,Boiled Peanut
226,Boiled Peanut Sundal
227,Boli
228,Bombay Chicken Biryani
229,Bombay Mixture
230,Bombay Samosa
231,Bombay Veg Biryani
232,Bonda
233,Bonda Chaat
234,Bonda Soup
235,Boodni Ladoo
236,Boondi Phirni
237,Borishali Chicken Thali
238,Boti Masala
239,Bottle Gourd Bajji
240,Bottle Gourd Kheer
241,Bread
242,Bread Bajji
243,Bread Better Jam
244,Bread Better Jam Toast
245,Bread Butter
246,Bread Butter Toast
247,Bread Channa
248,Bread Chat
249,Bread Fry
250,Bread Jam
251,Bread Masala Dosa
252,Bread Omelette
253,Bread Pakoda
254,Bread Pakora
255,Bread Pudding
256,Bread Roll
257,Bread Upma
258,Brinjal Bajji
259,Brioche
260,Broccoli Soup
261,Broken Wheat Poha
262,Brown Garlic Tomato Rice
263,Brown Onion Pulao
264,Brownie
265,Brownie Fantasy
266,Brownie Shake
267,Brownie Sundae
268,Bubble Gum Mojito
269,Bubble Tea
270,Bubblegum Velvet Waffles
271,Bulls Eye
272,Bun Butter Gulkand
273,Bun Butter Jam
274,Bun Masala
275,Bun Maska
276,Bun Omelette
277,Burger
278,Buritto Veg
279,Burnt Garlic Fried Rice
280,Burnt Garlic Rice
281,Butter
282,Butter Appe
283,Butter Chicken
284,Butter Chicken Biryani
285,Butter Chicken Masala
286,Butter Croissant
287,Butter Dosa
288,Butter Kulcha
289,Butter Masala Dosa
290,Butter Milk
291,Butter Naan
292,Butter Non
293,Butter Paneer
294,Butter Paneer Appe
295,Butter Plain Dosa
296,Butter Roast Dosa
297,Butter Roti
298,Butter Scotch Chocolate Waffle
299,Butter Scotch Milkshake
300,Butter Scotch Pastry
301,Butter Tandoori Paratha
302,Butter Tandoori Roti
303,Buttermilk
304,Butterscotch Ice Cream
305,Butterscotch Lassi
306,Butterscotch Muffin
307,Butterscotch Smoothie
308,Butterscotch Waffles
309,Cabbage
310,Cabbage Bhajji
311,Cafe Frappe
312,Cake
313,Cake Crumble Pie
314,Cake Fudge
315,Calicut Chicken Curry
316,Calicut Chicken Roast
317,Candy Chicken
318,Cane Juice
319,Cannelloni
320,Capsicum Bajji
321,Capsicum Bhaji
322,Capsicum Cheese Sandwich
323,Capsicum Masala Dosa
324,Capsicum Pulao
325,Capsicum Rice
326,Capsicum Rice Bath
327,Caramel Brownie
328,Caramel Sauce
329,Carrot
330,Carrot Cake
331,Carrot Cherry Cake
332,Carrot Corn Pulao
333,Carrot Dosa
334,Carrot Halwa
335,Carrot Idli
336,Carrot Juice
337,Carrot Paratha
338,Carrot Rice
339,Carrot Soup
340,Carrot Utthappam
341,Cashew Paneer Curry
342,Cauliflower Masala Dosa
343,Cereals
344,Chaat
345,Chai
346,Chakuli
347,Cham-Cham
348,Chana Aloo Tikki
349,Chana Chaat
350,Chana Masala
351,Chanar Jelabi
352,Chanar Kalia Thali
353,Chandrakala
354,Channa
355,Channa Masala
356,Channa Masala Dosa
357,Chapathi
358,Chapati
359,Chappathi
360,Char Grilled Lemon Chicken
361,Chatpata Aloo Paratha
362,Chatti Pathiri
363,Cheela
364,Cheese
365,Cheese Aloo Tikki
366,Cheese Bread Omelette
367,Cheese Chicken Meatball
368,Cheese Chicken Momos
369,Cheese Corn Nuggets
370,Cheese Croissant
371,Cheese Dosa
372,Cheese Maggi
373,Cheese Masala Dosa
374,Cheese Masala Omelette
375,Cheese Omelette
376,Cheese Onion Dosa
377,Cheese Onion Paratha
378,Cheese Paradilla
379,Cheese Paratha
380,Cheese Pasta
381,Cheese Sandwich
382,Cheese Sauce
383,Cheesy Fries
384,Cheesy Paneer Tikka Wrap
385,Chena Angoor
386,Chena Payesh
387,Chena Roll
388,Chenna Masala
389,Chennai Style Biryani
390,Chettinad Chicken Dry
391,Chettinad Chilly Chicken
392,Chettinad Pepper Chicken Meals
393,Chettinadu Masala Dosa
394,Chia Oats Pudding
395,Chicken
396,Chicken 555
397,Chicken 555 Biryani
398,Chicken 65
399,Chicken 65 Biryani
400,Chicken 65 Kebab
401,Chicken Bhajji
402,Chicken Bharta
403,Chicken Biriyani
404,Chicken Biryani
405,Chicken Bonda
406,Chicken Bun
407,Chicken Burger
408,Chicken Burnt Garlic Fried Rice
409,Chicken Calzone
410,Chicken Chaap
411,Chicken Chap
412,Chicken Cheese Balls
413,Chicken Chettinad
414,Chicken Chettinad Biryani
415,Chicken Chilli Dog
416,Chicken Chilli Garlic Noodles
417,Chicken Chilly
418,Chicken Chopsuey
419,Chicken Club Sandwich
420,Chicken Coconut Fry
421,Chicken Crispy
422,Chicken Croissant
423,Chicken Curry
424,Chicken Cutlet
425,Chicken Dinner
426,Chicken Do Piyaza
427,Chicken Do Pyaza
428,Chicken Donne Biryani
429,Chicken Dosa
430,Chicken Drumsticks
431,Chicken Drumsticks Biryani
432,Chicken Dum Biryani
433,Chicken Frankie
434,Chicken Fried Idli
435,Chicken Fried Kebab
436,Chicken Fried Momo
437,Chicken Fried Rice
438,Chicken Fry
439,Chicken Fry Piece Biryani
440,Chicken Garlic Finger
441,Chicken Gravy
442,Chicken Grill
443,Chicken Hakka Noodle
444,Chicken Hakka Noodles
445,Chicken Harabhara
446,Chicken Hot Dog
447,Chicken Hot Sour Soup
448,Chicken In Bell Pepper Sauce
449,Chicken In Chilli Basil Sauce
450,Chicken In Chilli Oyster Sauce
451,Chicken In Hot Garlic Sauce
452,Chicken In Schezwan Sauce
453,Chicken Kathi Roll
454,Chicken Kebab Biryani
455,Chicken Keema Dosa
456,Chicken Keema Paratha
457,Chicken Keema Pav
458,Chicken Keema Puff
459,Chicken Keema Samosa
460,Chicken Kefte Tagine
461,Chicken Kheema
462,Chicken Kheema Pav
463,Chicken Kofta Salad
464,Chicken Kolapuri
465,Chicken Kolhapuri
466,Chicken Koliwada
467,Chicken Korma
468,Chicken Kosha
469,Chicken Kothu Parotta
470,Chicken Kotthu Parotta
471,Chicken Kurma
472,Chicken Kuska
473,Chicken Kuska Biryani
474,Chicken Lasagne
475,Chicken Lemon Coriander Soup
476,Chicken Liver Fry
477,Chicken Lolipop
478,Chicken Lollipop
479,Chicken Lollipop Biryani
480,Chicken Maggi
481,Chicken Majestic
482,Chicken Majestic Biryani
483,Chicken Malai Tikka
484,Chicken Manchow Fried Rice
485,Chicken Manchow Soup
486,Chicken Manchurian
487,Chicken Manchurian Biryani
488,Chicken Manchurian Dry
489,Chicken Masala
490,Chicken Masala Dosa
491,Chicken Mirchi Bajji
492,Chicken Momo
493,Chicken Mughali Curry
494,Chicken Mugulai
495,Chicken Mulligatawny Soup
496,Chicken Nanking Noodles
497,Chicken Navabi
498,Chicken Noodles
499,Chicken Nuggets
500,Chicken Omelette
501,Chicken Oriental Salad
502,Chicken Pakoda
503,Chicken Pakoda Biryani
504,Chicken Palli Palayam
505,Chicken Paniyaram
506,Chicken Paratha
507,Chicken Paratha Roll
508,Chicken Pasta
509,Chicken Pasta With Pink Sauce
510,Chicken Pasta With White Sauce
511,Chicken Pathiri
512,Chicken Patti Samosa
513,Chicken Pepper Dry
514,Chicken Pepper Fry
515,Chicken Pepper Gravy
516,Chicken Pepper Masala
517,Chicken Piccata
518,Chicken Pizza
519,Chicken Podimas
520,Chicken Popcorn
521,Chicken Puff
522,Chicken Puffs
523,Chicken Pulao
524,Chicken Quesadilla
525,Chicken Rezzala
526,Chicken Rice Bowl
527,Chicken Roast
528,Chicken Roll
529,Chicken Salad
530,Chicken Salad Sandwich
531,Chicken Salt And Pepper
532,Chicken Samosa
533,Chicken Sandwich
534,Chicken Satay
535,Chicken Schezwan Fried Rice
536,Chicken Schezwan Noodles
537,Chicken Seekh Kabab
538,Chicken Shashlik
539,Chicken Shawarma
540,Chicken Shawarma Plate
541,Chicken Singapore Noodles
542,Chicken Starter
543,Chicken Stew
544,Chicken Strips
545,Chicken Submarine
546,Chicken Tandoori
547,Chicken Tandoori Kebab
548,Chicken Tangdi Biryani
549,Chicken Tawa Kebab
550,Chicken Teriyaki Salad
551,Chicken Tikka
552,Chicken Tikka Biryani
553,Chicken Tikka Chaap
554,Chicken Tikka Cheese Sandwich
555,Chicken Tikka Croissant
556,Chicken Tikka Grilled Roll
557,Chicken Tikka Masala
558,Chicken Tikka Mini Roll
559,Chicken Tikka Pizza
560,Chicken Tikka Salad
561,Chicken Tikka Sandwich
562,Chicken Tikka Semizza
563,Chicken Vada
564,Chicken Varattiyathu
565,Chicken Wings
566,Chicken Wrap
567,Chicken Yakhni Biryani
568,Chicken in Hunan Sauce
569,Chikku Juice
570,Chikoo Fruit Shake
571,Chikoo Milk Shake
572,Chili Chipotle Chicken
573,Chilli
574,Chilli Bhajji
575,Chilli Cheese Maggi
576,Chilli Cheese Sandwich
577,Chilli Cheese Toast
578,Chilli Chicken
579,Chilli Chicken Biryani
580,Chilli Chipotle Chicken
581,Chilli Coriander Uthappam
582,Chilli Corn Cheese Sandwich
583,Chilli Garlic Egg Fried Rice
584,Chilli Garlic Potato Bites
585,Chilli Garlic Veg Fried Rice
586,Chilli Gobi
587,Chilli Idli
588,Chilli Paneer
589,Chilli Paratha
590,Chilli Prawns
591,Chilly Babycorn
592,Chilly Bajji
593,Chilly Chicken
594,Chilly Egg
595,Chilly Garlic Chicken Rice
596,Chilly Garlic Noodles
597,Chilly Garlic Rice
598,Chilly Idly
599,Chilly Mushroom
600,Chilly Paneer
601,Chinese Non-Veg Chop Suey
602,Chinese Non-Veg Meal
603,Chitrana Rice
604,Choco Carnival Sundaes
605,Choco Chip Brownie
606,Choco Chip Fudgy Brownie
607,Choco Flakes
608,Choco Hazelnut Doughnut
609,Choco Lava Cake
610,Choco Truffle Cake
611,Chocochip Brownie
612,Chocochip Cake
613,Chocoholic Waffles
614,Chocolate
615,Chocolate Almond Doughnut
616,Chocolate Ball
617,Chocolate Bao
618,Chocolate Barfi
619,Chocolate Brownie
620,Chocolate Bun Maska
621,Chocolate Cake
622,Chocolate Chip
623,Chocolate Chips
624,Chocolate Cream Cake
625,Chocolate Croissant
626,Chocolate Cupcake
627,Chocolate Danish
628,Chocolate Doughnut
629,Chocolate Dream Cake Doughnut
630,Chocolate Frappe
631,Chocolate Gateaux
632,Chocolate Iced Glazed Doughnut
633,Chocolate Iced Glazed Sprinkle Doughnut
634,Chocolate Kit Kat Shake
635,Chocolate Kulfi
636,Chocolate Lassi
637,Chocolate Milkshake
638,Chocolate Momo
639,Chocolate Mousse
640,Chocolate Muffin
641,Chocolate Pastry
642,Chocolate Pheni
643,Chocolate Pudding
644,Chocolate Sandwich
645,Chocolate Sauce
646,Chocolate Shake
647,Chocolate Smoothie
648,Chocolate Soft clair
649,Chocolate Softy
650,Chocolate Thickshake
651,Chocolate Walnut Brownie
652,Chocolava
653,Chole
654,Chole Biryani
655,Chole Masala
656,Chole Paneer
657,Chow Chow Bath
658,Chum Chum
659,Churro Doughnut
660,Chutney
661,Cinnamon Doughnut
662,Cinnamon Roll
663,Classic Doner Kebab
664,Classic Doner Kebab Chicken
665,Classic Donuts
666,Classic Falooda
667,Classic Maggi
668,Classic Margherita Pizza
669,Classic South Meals
670,Clear Chicken Soup
671,Clubbed Chicken Tower Burger
672,Coconut
673,Coconut Barfi
674,Coconut Kulfi
675,Coconut Milk
676,Coconut Rice
677,Coffee
678,Coffee Ice Cream
679,Coffee Mocha Fantasy Cake
680,Cold Coffee
681,Cold Coffee Milkshake
682,Cold Horlicks Milk
683,Coleslaw Sandwich
684,Colombian Chocolate Cheese Cake
685,Cone Cake
686,Continental Chicken Soup
687,Continental Non-Veg Meal
688,Continental Non-Veg Packed Meal
689,Cooker Mandi
690,Cookies
691,Coriander Dosa
692,Coriander Rice
693,Corn Bread Omelette
694,Corn Chaat
695,Corn Cheese Momo
696,Corn Cheese Sandwich
697,Corn Flakes Chaat
698,Corn Idli
699,Corn Maggi
700,Corn Masala Dosa
701,Corn Mushroom Rice
702,Corn Pasta Cheese Salad
703,Corn Peanut Salad
704,Corn Peas Biryani
705,Corn Peas Salad
706,Corn Potato Burger
707,Corn Pulao
708,Corn Sandwich
709,Corn Spinach Cheese Sandwich
710,Corn Spinach Parcel
711,Corn Spinach Sandwich
712,Corn Utthappam
713,Corn and Pepper Tossed Salad
714,Corn and Spinach Cheese Sandwich
715,Corn and Spinach Sandwich
716,Cottage Cheese and Pepper Steaks
717,Crab Omelette
718,Cranberry Smoothie
719,Cream Bun
720,Cream Cheese Bagel with Chia Seeds
721,Cream Chicken
722,Cream Paneer
723,Cream Roll
724,Cream Waffle
725,Creamy Chicken Sandwich
726,Creamy Oreo Sundae
727,Crispy Chicken
728,Crispy Chicken Corn Dog
729,Crispy Chilli Babycorn
730,Crispy Chilli Pepper Corn
731,Crispy Chilli Potato
732,Crispy Chilly Potato
733,Crispy Mushroom
734,Crispy Schezwan Vegetables
735,Crunchy Taco Bowl
736,Crunchy Taco Supreme Non Veg
737,Crunchy Taco Supreme Veg
738,Crunchy Wheat Taco
739,Crushers
740,Cucumber Dosa
741,Cupcakes
742,Curd
743,Curd Rice
744,Curd Vada
745,Curry Leaf Dosa
746,Curry Leaf Rice
747,Curry Leaves Rice
748,Custard
749,Custard Apple Milkshake
750,Cut Fruits
751,Cutlet
752,Cutlet Chaat
753,Cutlet Chana
754,Dabeli
755,Dahi
756,Dahi Bhalle Chaat
757,Dahi Bhel Chaat
758,Dahi Bhel Puri
759,Dahi Kachodi
760,Dahi Kachori
761,Dahi Papdi Chaat
762,Dahi Puri
763,Dahi Sev Puri
764,Dahi Vada
765,Dakshini Pulao
766,Dal
767,Dal Fry
768,Dal Kachori
769,Dal Khichdi
770,Dal Makhani
771,Dal Pappu
772,Dal Paratha
773,Dal Pulao
774,Dal Tadka
775,Dal Vada
776,Danish Pastry
777,Dark Chocolate
778,Dark Chocolate Waffle
779,Dark White Waffle
780,Date Banana Walnut Cake
781,Dates Milkshake
782,Dates Pie
783,Dates Walnut Cake
784,Desi Butter Chicken
785,Dhaba Rice
786,Dhai
787,Dhal
788,Dhal Tadukan
789,Dhokla
790,Dhokla Sandwich
791,Dilkush
792,Dindigul Chicken Biryani
793,Dindigul Egg Biryani
794,Diwali Special Non Veg Meals
795,Domino's Achari Do Pyaza Pizza
796,Domino's Al Fungi Gourmet Pizza
797,Domino's Blazing Chicken Paprika Pizza
798,Domino's Blazing Onion and Paprika Pizza
799,Domino's Champaran Mutton Pizza
800,Domino's Champaran Veg Pizza
801,Domino's Cheese Volcano BBQ Chicken Pizza
802,Domino's Cheese Volcano Blazing Chicken Pizza
803,Domino's Cheese Volcano Chicken Delight Pizza
804,Domino's Cheese Volcano Double Chicken Pizza
805,Domino's Cheese Volcano Farm House Pizza
806,Domino's Cheese Volcano Peppy Paneer Pizza
807,Domino's Cheese Volcano Veggie Paradise Pizza
808,Domino's Cheese and Corn Pizza
809,Domino's Chicken Dominator Pizza
810,Domino's Chicken Fiesta Pizza
811,Domino's Chicken Golden Delight Pizza
812,Domino's Chicken Keema Paratha Pizza
813,Domino's Chicken Pepperoni Gourmet Pizza
814,Domino's Chicken Pepperoni Pizza
815,Domino's Chicken Sausage Pizza
816,Domino's Corn Cheese Volcano Pizza
817,Domino's Corn and Cheese Paratha Pizza
818,Domino's Double Cheese Margherita Pizza
819,Domino's Farmhouse Pizza
820,Domino's Fiery Jalapeno and Paprika Pizza
821,Domino's Fiery Sausage Paprika Pizza
822,Domino's Indi Chicken Tikka Pizza
823,Domino's Indi Tandoori Paneer Pizza
824,Domino's Kosha Mangsho Pizza
825,Domino's Kosha Veg Pizza
826,Domino's Malai Chingri Pizza
827,Domino's Mexican Green Wave Pizza
828,Domino's Non Veg Supreme Pizza
829,Domino's Paneer Malai Pizza
830,Domino's Paneer Spice Supreme Pizza
831,Domino's Pepper Barbeque Chicken Pizza
832,Domino's Peppy Paneer Pizza
833,Domino's Primavera Gourmet Pizza
834,Domino's Smoked Chicken Gourmet Pizza
835,Domino's Spiced Double Chicken Pizza
836,Domino's The 4 Cheese Gourmet Pizza
837,Domino's The 4 Cheese Pizza
838,Domino's The 5 Feast Chicken Pizza
839,Domino's Veg Extravaganza Pizza
840,Domino's Veggie Buddies Pizza
841,Domino's Veggie Fiesta Pizza
842,Domino's Veggie Paradise Pizza
843,Donne Egg Biryani
844,Donne Mushroom Biryani
845,Donne Veg Biryani
846,Donut
847,Donuts
848,Dosa
849,Double Chicken Treat Semizza
850,Double Chocolate Doughnut
851,Double Chocolate Waffle
852,Double Egg
853,Double Ka Meetha
854,Doughnut
855,Dragon Chicken
856,Dragon Chicken Biryani
857,Dragon Gobi
858,Dragon Milkshake
859,Dragon Paneer
860,Dragon Potato
861,Dragon Style
862,Dry Fruit Bhel Puri
863,Dry Fruit Kulfi
864,Dry Fruit Lassi
865,Dry Fruit Sundae
866,Dry Fruits Pulao
867,Dryfruit Milkshake
868,Dudhi Halva
869,Dugga Dugga
870,Dulce De Leche
871,Dum Aloo Curry
872,Dum Biriyani
873,Dum Biriyani - Chicken
874,Egg
875,Egg Appam
876,Egg Bajji
877,Egg Bhurji
878,Egg Biryani
879,Egg Bonda
880,Egg Burger
881,Egg Cheese Sandwich
882,Egg Chicken
883,Egg Chilli
884,Egg Chilli Cheese Sandwich
885,Egg Chilli Garlic Noodles
886,Egg Chop
887,Egg Club Cheese Sandwich
888,Egg Club Sandwich
889,Egg Corn Sandwich
890,Egg Croissant
891,Egg Curry
892,Egg Dinner
893,Egg Dosa
894,Egg Fatheera
895,Egg Fried Rice
896,Egg Hakka Noodles
897,Egg Hot Dog
898,Egg Kothu Parotta
899,Egg Kotthu Parotta
900,Egg Kuska Biryani
901,Egg Lollipop
902,Egg Maggi
903,Egg Masala
904,Egg Masala Dosa
905,Egg Masala Sandwich
906,Egg Mayo Sandwich
907,Egg Mushroom Roll
908,Egg Noodles
909,Egg Oriental Salad
910,Egg Pakora
911,Egg Paneer
912,Egg Paniyaram
913,Egg Paratha
914,Egg Podi Dosa
915,Egg Puff
916,Egg Rice Bowl
917,Egg Roast
918,Egg Roll
919,Egg Salad
920,Egg Sandwich
921,Egg Schezwan Fried Rice
922,Egg Schezwan Noodles
923,Egg Singapore Noodles
924,Egg Soup
925,Egg Thali
926,Egg Wrap
927,Egga Masala Cheese Sandwich
928,Eggless Cardamom Pistachio Cake
929,Eggless Cupcakes
930,Ela Ada
931,Elaichi Tea
932,Elanchi
933,Elayada
934,Elayappam
935,Ellu Kobbari Sadam
936,Enna Pathiri
937,Espresso
938,Extra Cheese
939,Extra Rice
940,Extra Sweet
941,Fajita Wrap
942,Falafel
943,Falafel Roll
944,Falafel Vada
945,Falooda
946,Falooda Delight
947,Fiery Hot Peri Peri Maggi
948,Fig Milkshake
949,Filter Coffee
950,Fish
951,Fish Biriyani
952,Fish Biryani
953,Fish Curry
954,Fish Dinner
955,Fish Finger
956,Fish Fried Kebab
957,Fish Fry
958,Fish Fry Meals
959,Fish Manchurian
960,Fish Meals
961,Fish Mulaku Curry
962,Fish Omelette
963,Fish Podimas
964,Fish Polichathu
965,Fish Poth Chori
966,Fish Pulusu
967,Fish Tandoori
968,Fish Tandoori Kebab
969,Fish Tawa Kebab
970,Fish Thali
971,Fish and Chips
972,Flavoured Croissant
973,Flavoured Lassi
974,Flavoured Rice
975,Focaccia Bread
976,Formaggio Pasta
977,French Fries
978,French Toast
979,French Vanilla Soft clair
980,Fresh Lime Soda
981,Fried Cheese Momo
982,Fried Chicken Biriyani
983,Fried Chicken Biryani
984,Fried Chicken Momo
985,Fried Chicken Rice
986,Fried Egg
987,Fried Egg Pasta
988,Fried Idli
989,Fried Paneer Momo
990,Fried Pav Bhaji
991,Fried Rice
992,Fried Veg Momo
993,Fries
994,Fruit Cake Slice
995,Fruit Custard
996,Fruit Custard Falooda
997,Fruit Lassi
998,Fruit Salad
999,Fruit Smoothie
1000,Fudgy Choconut
1001,Gajar Halwa
1002,Galangal Infused Thai Curry
1003,Garden Fresh Veggie Pizza
1004,Garden Veg
1005,Garlic Bread
1006,Garlic Butter Dosa
1007,Garlic Cheese Toast
1008,Garlic Chicken
1009,Garlic Chicken Wing
1010,Garlic Fish Curry
1011,Garlic Pinwheel
1012,Ghee Cookies
1013,Ghee Dosa
1014,Ghee Idli
1015,Ghee Jeera Pulao
1016,Ghee Karam Dosa
1017,Ghee Laddu
1018,Ghee Masala Dosa
1019,Ghee Onion Dosa
1020,Ghee Onion Podi Dosa
1021,Ghee Onion Roast Dosa
1022,Ghee Podi Dosa
1023,Ghee Rice
1024,Ghee Roast Dosa
1025,Ghee Set Dosa
1026,Ghee Vada
1027,Ghoogni
1028,Ghugni
1029,Ginger Coffee
1030,Ginger Elaichi Tea
1031,Ginger Rice
1032,Ginger Soup
1033,Ginger Tea
1034,Goan Fish Curry
1035,Gobhi Paratha
1036,Gobi 65
1037,Gobi 65 Biryani
1038,Gobi Bhajji
1039,Gobi Chili
1040,Gobi Chilli Dry
1041,Gobi Corn Dosa
1042,Gobi Fried Rice
1043,Gobi Manchurian
1044,Gobi Masala
1045,Gobi Mushroom Masala Dosa
1046,Gobi Onion Paratha
1047,Gobi Paratha
1048,Gobi Pepper Dry
1049,Gobi Pepper Masala Dosa
1050,Gobi Pulao
1051,Gobi Pyaz Paratha
1052,Gobindo Bhug Chaaler Payesh
1053,Gol Bhajji
1054,Golden Corn Pizza
1055,Gongura Chicken
1056,Gongura Chicken Biryani
1057,Gongura Mutton Biryani
1058,Gongura Veg Biryani
1059,Gothamb Pradhaman
1060,Grape Juice
1061,Greek Farm House Salad
1062,Greek Salad
1063,Green Grapes Milkshake
1064,Green Mirchi Chicken Biryani
1065,Green Mirchi Mutton Biryani
1066,Green Moong Dal
1067,Green Moong Usli
1068,Green Moong Vada
1069,Green Moongdal Masala Dosa
1070,Green Peas Masala
1071,Green Peas Masala Dosa
1072,Green Peas Paratha
1073,Green Peas Poha
1074,Green Tea
1075,Greens Salad
1076,Grill Chicken Cheese Sandwich
1077,Grill Chicken Sandwich
1078,Grilled Chicken
1079,Grilled Chicken Cheese Sandwich
1080,Grilled Chicken Salad
1081,Grilled Chicken Sandwich
1082,Grilled Fish Salad
1083,Ground Nut
1084,Guacamole
1085,Guava
1086,Guava Juice
1087,Guava Milk Shake
1088,Guava Mojito
1089,Gud Bud Sundae
1090,Gud Chai
1091,Gud Kesar Chai
1092,Gujiya
1093,Gulab Jamun
1094,Gulkand Lassi
1095,Gun Chicken
1096,Gup Chup Chat
1097,Gurer Talas
1098,Habanero Burrito
1099,Hakka Noodles
